utc dates,local dates,CO2 (PARTS_PER_MILLION),PM25 (MICROGRAMS_PER_CUBIC_METER),PM10 (MICROGRAMS_PER_CUBIC_METER),TVOC (PARTS_PER_BILLION),IAQI (IAQI),TEMPERATURE (CELSIUS),HUMIDITY (PERCENT),people,door,ventilation,window
2025-02-03T02:54:00+00:00,2025-02-03T05:54:00+03:00,2273.0,52.0,54.5,,8.0,24.1200008392334,40.28499984741211, ,0.1,1.0,0.0
2025-02-03T02:55:00+00:00,2025-02-03T05:55:00+03:00,2270.5,52.5,59.0,,8.0,24.13500022888184,40.26499938964844, ,0.1,1.0,0.0
2025-02-03T02:56:00+00:00,2025-02-03T05:56:00+03:00,2267.5,53.5,57.5,,8.0,24.125,40.18499946594238, ,0.1,1.0,0.0
2025-02-03T02:57:00+00:00,2025-02-03T05:57:00+03:00,2267.0,55.0,58.0,,8.0,24.11999988555908,40.08500099182129, ,0.1,1.0,0.0
2025-02-03T02:58:00+00:00,2025-02-03T05:58:00+03:00,2255.5,52.0,54.5,,8.0,24.11499977111816,40.20499992370605, ,0.1,1.0,0.0
2025-02-03T02:59:00+00:00,2025-02-03T05:59:00+03:00,2252.5,50.5,54.5,,8.0,24.14000034332275,40.46000099182129, ,0.1,1.0,0.0
2025-02-03T03:00:00+00:00,2025-02-03T06:00:00+03:00,2279.5,52.5,58.0,,8.0,24.13999938964844,40.66499900817871, ,0.1,1.0,0.0
2025-02-03T03:01:00+00:00,2025-02-03T06:01:00+03:00,2301.5,47.5,52.5,,8.0,24.15999984741211,40.72500038146973, ,0.1,1.0,0.0
2025-02-03T03:02:00+00:00,2025-02-03T06:02:00+03:00,2308.0,57.5,63.5,,8.0,24.1899995803833,39.91999816894531, ,0.1,1.0,0.0
2025-02-03T03:03:00+00:00,2025-02-03T06:03:00+03:00,2166.0,53.0,58.0,,8.0,24.23999977111816,40.16499900817871, ,0.1,1.0,0.0
2025-02-03T03:04:00+00:00,2025-02-03T06:04:00+03:00,2208.5,51.5,56.5,,8.0,24.23499965667725,40.56999969482422, ,0.1,1.0,0.0
2025-02-03T03:05:00+00:00,2025-02-03T06:05:00+03:00,2287.0,56.5,59.5,,8.0,24.22499942779541,40.6299991607666, ,0.1,1.0,0.0
2025-02-03T03:06:00+00:00,2025-02-03T06:06:00+03:00,2300.5,51.5,54.0,,8.0,24.19499969482422,40.66500091552734, ,0.1,1.0,0.0
2025-02-03T03:07:00+00:00,2025-02-03T06:07:00+03:00,2306.5,51.0,53.0,,8.0,24.20999908447266,40.65999984741211, ,0.1,1.0,0.0
2025-02-03T03:08:00+00:00,2025-02-03T06:08:00+03:00,2316.5,53.0,60.5,,8.0,24.19000053405762,40.7450008392334, ,0.1,1.0,0.0
2025-02-03T03:09:00+00:00,2025-02-03T06:09:00+03:00,2326.5,52.0,53.5,,8.0,24.17000007629395,40.85000038146973, ,0.1,1.0,0.0
2025-02-03T03:10:00+00:00,2025-02-03T06:10:00+03:00,2337.0,52.5,56.0,,8.0,24.18000030517578,40.83500099182129, ,0.1,1.0,0.0
2025-02-03T03:11:00+00:00,2025-02-03T06:11:00+03:00,2346.5,53.0,54.5,,8.0,24.19499969482422,40.85000038146973, ,0.1,1.0,0.0
2025-02-03T03:12:00+00:00,2025-02-03T06:12:00+03:00,2350.0,52.0,55.0,,8.0,24.1850004196167,40.82000160217285, ,0.1,1.0,0.0
2025-02-03T03:13:00+00:00,2025-02-03T06:13:00+03:00,2349.0,52.5,55.5,,8.0,24.19999980926514,40.83500099182129, ,0.1,1.0,0.0
2025-02-03T03:14:00+00:00,2025-02-03T06:14:00+03:00,2352.0,52.0,57.0,,8.0,24.1850004196167,40.84999847412109, ,0.1,1.0,0.0
2025-02-03T03:15:00+00:00,2025-02-03T06:15:00+03:00,2357.5,50.5,52.0,,8.0,24.20499992370605,40.88999938964844, ,0.1,1.0,0.0
2025-02-03T03:16:00+00:00,2025-02-03T06:16:00+03:00,2372.0,51.0,53.0,,8.0,24.19999980926514,40.93000030517578, ,0.1,1.0,0.0
2025-02-03T03:17:00+00:00,2025-02-03T06:17:00+03:00,2379.0,51.0,56.5,,8.0,24.19000053405762,40.89500045776367, ,0.1,1.0,0.0
2025-02-03T03:18:00+00:00,2025-02-03T06:18:00+03:00,2375.5,48.5,52.5,,8.0,24.19999980926514,40.88000106811523, ,0.1,1.0,0.0
2025-02-03T03:19:00+00:00,2025-02-03T06:19:00+03:00,2384.5,54.0,57.0,,8.0,24.1850004196167,40.96500015258789, ,0.1,1.0,0.0
2025-02-03T03:20:00+00:00,2025-02-03T06:20:00+03:00,2393.0,50.0,53.0,,8.0,24.19000053405762,41.0, ,0.1,1.0,0.0
2025-02-03T03:21:00+00:00,2025-02-03T06:21:00+03:00,2403.0,52.5,56.0,,8.0,24.19499969482422,40.97500038146973, ,0.1,1.0,0.0
2025-02-03T03:22:00+00:00,2025-02-03T06:22:00+03:00,2403.0,49.0,50.0,,8.0,24.22000026702881,40.94000053405762, ,0.1,1.0,0.0
2025-02-03T03:23:00+00:00,2025-02-03T06:23:00+03:00,2402.0,52.5,54.5,,8.0,24.20499992370605,40.93499946594238, ,0.1,1.0,0.0
2025-02-03T03:24:00+00:00,2025-02-03T06:24:00+03:00,2403.5,48.5,50.0,,8.0,24.20999908447266,40.99499893188477, ,0.1,1.0,0.0
2025-02-03T03:25:00+00:00,2025-02-03T06:25:00+03:00,2405.5,51.0,57.0,,8.0,24.21999931335449,41.0, ,0.1,1.0,0.0
2025-02-03T03:26:00+00:00,2025-02-03T06:26:00+03:00,2408.5,50.5,53.0,,8.0,24.20499992370605,41.01000022888184, ,0.1,1.0,0.0
2025-02-03T03:27:00+00:00,2025-02-03T06:27:00+03:00,2408.0,52.0,53.0,,8.0,24.20999908447266,41.0049991607666, ,0.1,1.0,0.0
2025-02-03T03:28:00+00:00,2025-02-03T06:28:00+03:00,2407.5,49.0,51.5,,8.0,24.19000053405762,41.01499938964844, ,0.1,1.0,0.0
2025-02-03T03:29:00+00:00,2025-02-03T06:29:00+03:00,2410.5,48.5,54.5,,8.0,24.21999931335449,41.03999900817871, ,0.1,1.0,0.0
2025-02-03T03:30:00+00:00,2025-02-03T06:30:00+03:00,2417.0,53.5,56.5,,8.0,24.23999977111816,41.02999877929688, ,0.1,1.0,0.0
2025-02-03T03:31:00+00:00,2025-02-03T06:31:00+03:00,2418.0,49.0,53.0,,8.0,24.23999977111816,41.04999923706055, ,0.1,1.0,0.0
2025-02-03T03:32:00+00:00,2025-02-03T06:32:00+03:00,,,,,,,, ,0.1,1.0,0.0
2025-02-03T03:33:00+00:00,2025-02-03T06:33:00+03:00,2422.0,53.0,54.0,,8.0,24.22999954223633,41.13000106811523, ,0.1,1.0,0.0
2025-02-03T03:34:00+00:00,2025-02-03T06:34:00+03:00,2423.5,47.5,51.5,,8.0,24.25,41.21000099182129, ,0.1,1.0,0.0
2025-02-03T03:35:00+00:00,2025-02-03T06:35:00+03:00,2427.5,51.5,55.0,,8.0,24.22499942779541,41.27499961853027, ,0.1,1.0,0.0
2025-02-03T03:36:00+00:00,2025-02-03T06:36:00+03:00,2433.0,52.5,55.0,,8.0,24.23499965667725,41.46000099182129, ,0.1,1.0,0.0
2025-02-03T03:37:00+00:00,2025-02-03T06:37:00+03:00,2445.5,50.0,52.5,,8.0,24.22499942779541,41.67000007629395, ,0.1,1.0,0.0
2025-02-03T03:38:00+00:00,2025-02-03T06:38:00+03:00,2455.5,50.0,53.5,,8.0,24.19999980926514,41.78999900817871, ,0.1,1.0,0.0
2025-02-03T03:39:00+00:00,2025-02-03T06:39:00+03:00,2464.5,50.0,52.0,,8.0,24.19499969482422,41.80500030517578, ,0.1,1.0,0.0
2025-02-03T03:40:00+00:00,2025-02-03T06:40:00+03:00,2470.5,51.0,53.0,,8.0,24.20000076293945,41.80999946594238, ,0.1,1.0,0.0
2025-02-03T03:41:00+00:00,2025-02-03T06:41:00+03:00,2471.0,52.5,56.0,,8.0,24.21999931335449,41.84499931335449, ,0.1,1.0,0.0
2025-02-03T03:42:00+00:00,2025-02-03T06:42:00+03:00,2470.0,49.0,52.0,,8.0,24.20499992370605,41.875, ,0.1,1.0,0.0
2025-02-03T03:43:00+00:00,2025-02-03T06:43:00+03:00,2470.0,53.0,55.5,,8.0,24.21500015258789,41.85000038146973, ,0.1,1.0,0.0
2025-02-03T03:44:00+00:00,2025-02-03T06:44:00+03:00,2470.0,52.5,58.0,,8.0,24.24499988555908,41.84499931335449, ,0.1,1.0,0.0
2025-02-03T03:45:00+00:00,2025-02-03T06:45:00+03:00,2474.0,50.0,50.5,,8.0,24.23499965667725,41.89500045776367, ,0.1,1.0,0.0
2025-02-03T03:46:00+00:00,2025-02-03T06:46:00+03:00,2477.5,52.0,57.5,,8.0,24.21500015258789,41.95999908447266, ,0.1,1.0,0.0
2025-02-03T03:47:00+00:00,2025-02-03T06:47:00+03:00,2489.0,48.5,51.0,,8.0,24.22999954223633,41.94999885559082, ,0.1,1.0,0.0
2025-02-03T03:48:00+00:00,2025-02-03T06:48:00+03:00,2494.0,50.5,51.0,,8.0,24.26000022888184,42.01499938964844, ,0.1,1.0,0.0
2025-02-03T03:49:00+00:00,2025-02-03T06:49:00+03:00,2495.5,51.0,56.5,,8.0,24.23499965667725,42.09499931335449, ,0.1,1.0,0.0
2025-02-03T03:50:00+00:00,2025-02-03T06:50:00+03:00,2497.0,52.5,57.0,,8.0,24.26000022888184,42.14500045776367, ,0.1,1.0,0.0
2025-02-03T03:51:00+00:00,2025-02-03T06:51:00+03:00,2503.0,50.5,52.5,,9.0,24.23999977111816,42.1299991607666, ,0.1,1.0,0.0
2025-02-03T03:52:00+00:00,2025-02-03T06:52:00+03:00,2511.5,50.0,54.0,,9.0,24.22999954223633,42.18000030517578, ,0.1,1.0,0.0
2025-02-03T03:53:00+00:00,2025-02-03T06:53:00+03:00,2520.0,47.5,50.5,,9.0,24.26000022888184,42.15000152587891, ,0.1,1.0,0.0
2025-02-03T03:54:00+00:00,2025-02-03T06:54:00+03:00,2528.0,51.5,57.0,,9.0,24.26500034332275,42.125, ,0.1,1.0,0.0
2025-02-03T03:55:00+00:00,2025-02-03T06:55:00+03:00,2526.0,49.5,50.5,,9.0,24.25,42.125, ,0.1,1.0,0.0
2025-02-03T03:56:00+00:00,2025-02-03T06:56:00+03:00,2529.0,49.5,55.5,,9.0,24.27000045776367,42.15999984741211, ,0.1,1.0,0.0
2025-02-03T03:57:00+00:00,2025-02-03T06:57:00+03:00,2533.5,52.0,57.5,,9.0,24.25,42.14999961853027, ,0.1,1.0,0.0
2025-02-03T03:58:00+00:00,2025-02-03T06:58:00+03:00,2536.0,52.5,56.5,,9.0,24.26500034332275,42.11999893188477, ,0.1,1.0,0.0
2025-02-03T03:59:00+00:00,2025-02-03T06:59:00+03:00,2543.0,50.0,55.5,,9.0,24.25,42.18000030517578, ,0.1,1.0,0.0
2025-02-03T04:00:00+00:00,2025-02-03T07:00:00+03:00,2545.5,51.5,54.0,,9.0,24.25500011444092,42.23500061035156, ,0.1,1.0,0.0
2025-02-03T04:01:00+00:00,2025-02-03T07:01:00+03:00,2547.5,50.5,52.5,,9.0,24.23999977111816,42.25500106811523, ,0.1,1.0,0.0
2025-02-03T04:02:00+00:00,2025-02-03T07:02:00+03:00,2552.5,50.0,52.0,,9.0,24.23999977111816,42.18000030517578, ,0.1,1.0,0.0
2025-02-03T04:03:00+00:00,2025-02-03T07:03:00+03:00,2553.0,50.0,53.5,,9.0,24.25,42.25, ,0.1,1.0,0.0
2025-02-03T04:04:00+00:00,2025-02-03T07:04:00+03:00,2554.5,53.0,56.5,,9.0,24.23999977111816,42.32500076293945, ,0.1,1.0,0.0
2025-02-03T04:05:00+00:00,2025-02-03T07:05:00+03:00,2558.5,50.5,55.0,,9.0,24.20499992370605,42.34000015258789, ,0.1,1.0,0.0
2025-02-03T04:06:00+00:00,2025-02-03T07:06:00+03:00,2564.0,54.5,58.0,,9.0,24.20499992370605,42.34000015258789, ,0.1,1.0,0.0
2025-02-03T04:07:00+00:00,2025-02-03T07:07:00+03:00,2565.0,49.5,53.0,,9.0,24.22499942779541,42.30000114440918, ,0.1,1.0,0.0
2025-02-03T04:08:00+00:00,2025-02-03T07:08:00+03:00,2563.5,52.5,54.5,,9.0,24.23999977111816,42.32500076293945, ,0.1,1.0,0.0
2025-02-03T04:09:00+00:00,2025-02-03T07:09:00+03:00,2564.0,52.0,54.5,,9.0,24.25,42.32000160217285, ,0.1,1.0,0.0
2025-02-03T04:10:00+00:00,2025-02-03T07:10:00+03:00,2567.0,48.0,52.0,,9.0,24.27500057220459,42.29500007629395, ,0.1,1.0,0.0
2025-02-03T04:11:00+00:00,2025-02-03T07:11:00+03:00,2566.5,54.0,57.5,,9.0,24.26000022888184,42.34000015258789, ,0.1,1.0,0.0
2025-02-03T04:12:00+00:00,2025-02-03T07:12:00+03:00,2575.0,54.0,56.0,,9.0,24.26000022888184,42.44000053405762, ,0.1,1.0,0.0
2025-02-03T04:13:00+00:00,2025-02-03T07:13:00+03:00,2585.5,47.5,50.5,,9.0,24.22999954223633,42.5, ,0.1,1.0,0.0
2025-02-03T04:14:00+00:00,2025-02-03T07:14:00+03:00,2589.0,67.5,70.5,,9.0,24.24499988555908,41.67999839782715, ,0.1,1.0,0.0
2025-02-03T04:15:00+00:00,2025-02-03T07:15:00+03:00,2325.5,55.0,57.0,,8.0,24.30499935150146,41.40999984741211, ,0.1,1.0,0.0
2025-02-03T04:16:00+00:00,2025-02-03T07:16:00+03:00,2363.0,51.5,57.0,,8.0,24.30999946594238,42.26000022888184, ,0.1,1.0,0.0
2025-02-03T04:17:00+00:00,2025-02-03T07:17:00+03:00,2507.5,53.0,55.0,,9.0,24.27999973297119,42.32500076293945, ,0.1,1.0,0.0
2025-02-03T04:18:00+00:00,2025-02-03T07:18:00+03:00,2536.0,54.5,59.5,,9.0,24.26000022888184,42.30500030517578, ,0.1,1.0,0.0
2025-02-03T04:19:00+00:00,2025-02-03T07:19:00+03:00,2537.5,53.0,56.5,,9.0,24.27000045776367,42.31999969482422, ,0.1,1.0,0.0
2025-02-03T04:20:00+00:00,2025-02-03T07:20:00+03:00,2531.5,49.0,50.0,,9.0,24.22999954223633,42.40499877929688, ,0.1,1.0,0.0
2025-02-03T04:21:00+00:00,2025-02-03T07:21:00+03:00,2536.0,50.5,55.5,,9.0,24.24499988555908,42.51499938964844, ,0.1,1.0,0.0
2025-02-03T04:22:00+00:00,2025-02-03T07:22:00+03:00,2543.5,54.0,58.0,,9.0,24.22999954223633,42.54500007629395, ,0.1,1.0,0.0
2025-02-03T04:23:00+00:00,2025-02-03T07:23:00+03:00,2546.5,50.5,54.0,,9.0,24.26000022888184,42.55999946594238, ,0.1,1.0,0.0
2025-02-03T04:24:00+00:00,2025-02-03T07:24:00+03:00,2541.0,55.5,58.5,,9.0,24.29000091552734,42.55500030517578, ,0.1,1.0,0.0
2025-02-03T04:25:00+00:00,2025-02-03T07:25:00+03:00,2543.5,52.0,56.0,,9.0,24.26999950408936,42.4950008392334, ,0.1,1.0,0.0
2025-02-03T04:26:00+00:00,2025-02-03T07:26:00+03:00,2539.0,54.0,57.0,,9.0,24.24499988555908,42.41499900817871, ,0.1,1.0,0.0
2025-02-03T04:27:00+00:00,2025-02-03T07:27:00+03:00,2250.0,83.5,90.0,,9.0,24.23999977111816,39.13500022888184, ,0.1,1.0,0.0
2025-02-03T04:28:00+00:00,2025-02-03T07:28:00+03:00,1757.5,66.5,73.5,,8.0,24.30000019073486,40.40500068664551, ,0.1,1.0,0.0
2025-02-03T04:29:00+00:00,2025-02-03T07:29:00+03:00,2057.0,58.5,62.0,,8.0,24.3100004196167,41.93499946594238, ,0.1,1.0,0.0
2025-02-03T04:30:00+00:00,2025-02-03T07:30:00+03:00,2318.5,63.5,66.5,,8.0,24.3100004196167,41.73999977111816, ,0.1,1.0,0.0
2025-02-03T04:31:00+00:00,2025-02-03T07:31:00+03:00,2040.0,94.5,100.0,,9.0,24.30000019073486,38.6150016784668, ,0.1,1.0,0.0
2025-02-03T04:32:00+00:00,2025-02-03T07:32:00+03:00,1449.0,76.5,83.0,,9.0,24.34500026702881,38.71000099182129, ,0.1,1.0,0.0
2025-02-03T04:33:00+00:00,2025-02-03T07:33:00+03:00,1725.0,62.0,66.0,,7.0,24.3149995803833,40.90999984741211, ,0.1,1.0,0.0
2025-02-03T04:34:00+00:00,2025-02-03T07:34:00+03:00,2073.5,58.5,65.5,,8.0,24.31999969482422,41.18499946594238, ,0.1,1.0,0.0
2025-02-03T04:35:00+00:00,2025-02-03T07:35:00+03:00,2193.5,62.0,67.5,,8.0,24.29500007629395,41.26000022888184, ,0.1,1.0,0.0
2025-02-03T04:36:00+00:00,2025-02-03T07:36:00+03:00,2207.0,63.0,65.5,,8.0,24.25,41.40000152587891, ,0.1,1.0,0.0
2025-02-03T04:37:00+00:00,2025-02-03T07:37:00+03:00,2210.0,60.0,64.0,,8.0,24.26000022888184,41.55999946594238, ,0.1,1.0,0.0
2025-02-03T04:38:00+00:00,2025-02-03T07:38:00+03:00,2214.5,62.0,69.5,,8.0,24.23499965667725,41.55999946594238, ,0.1,1.0,0.0
2025-02-03T04:39:00+00:00,2025-02-03T07:39:00+03:00,2215.5,62.5,68.0,,8.0,24.22499942779541,41.54000091552734, ,0.1,1.0,0.0
2025-02-03T04:40:00+00:00,2025-02-03T07:40:00+03:00,2215.5,60.5,65.5,,8.0,24.21999931335449,41.54999923706055, ,0.1,1.0,0.0
2025-02-03T04:41:00+00:00,2025-02-03T07:41:00+03:00,2215.0,62.0,66.0,,8.0,24.22999954223633,41.64500045776367, ,0.1,1.0,0.0
2025-02-03T04:42:00+00:00,2025-02-03T07:42:00+03:00,2218.5,61.0,65.0,,8.0,24.19000053405762,41.71500015258789, ,0.1,1.0,0.0
2025-02-03T04:43:00+00:00,2025-02-03T07:43:00+03:00,2229.5,58.0,59.5,,8.0,24.21999931335449,41.78499984741211, ,0.1,1.0,0.0
2025-02-03T04:44:00+00:00,2025-02-03T07:44:00+03:00,2236.5,57.0,61.0,,8.0,24.21499919891357,41.95499992370605, ,0.1,1.0,0.0
2025-02-03T04:45:00+00:00,2025-02-03T07:45:00+03:00,2244.0,61.0,64.5,,8.0,24.23999977111816,42.48999977111816, ,0.1,1.0,0.0
2025-02-03T04:46:00+00:00,2025-02-03T07:46:00+03:00,2259.0,60.0,63.0,,8.0,24.23999977111816,42.51000022888184, ,0.1,1.0,0.0
2025-02-03T04:47:00+00:00,2025-02-03T07:47:00+03:00,2262.0,58.5,62.0,,8.0,24.21999931335449,42.34500122070312, ,0.1,1.0,0.0
2025-02-03T04:48:00+00:00,2025-02-03T07:48:00+03:00,2247.5,62.5,70.0,,8.0,24.23999977111816,42.21999931335449, ,0.1,1.0,0.0
2025-02-03T04:49:00+00:00,2025-02-03T07:49:00+03:00,2233.5,62.0,70.0,,8.0,24.28000068664551,42.5049991607666, ,0.1,1.0,0.0
2025-02-03T04:50:00+00:00,2025-02-03T07:50:00+03:00,2203.5,79.0,84.5,,9.0,24.25500011444092,40.85500144958496, ,0.1,1.0,0.0
2025-02-03T04:51:00+00:00,2025-02-03T07:51:00+03:00,1608.5,93.5,99.0,,9.0,24.30499935150146,37.6200008392334, ,0.1,1.0,0.0
2025-02-03T04:52:00+00:00,2025-02-03T07:52:00+03:00,1309.0,79.5,86.5,,9.0,24.36000061035156,37.98999977111816, ,0.1,1.0,0.0
2025-02-03T04:53:00+00:00,2025-02-03T07:53:00+03:00,1508.0,65.5,70.5,,8.0,24.34500026702881,40.83499908447266, ,0.1,1.0,0.0
2025-02-03T04:54:00+00:00,2025-02-03T07:54:00+03:00,1894.0,66.5,70.5,,8.0,24.27000045776367,41.43999862670898, ,0.1,1.0,0.0
2025-02-03T04:55:00+00:00,2025-02-03T07:55:00+03:00,2007.0,63.5,70.5,,8.0,24.23999977111816,41.60499954223633, ,0.1,1.0,0.0
2025-02-03T04:56:00+00:00,2025-02-03T07:56:00+03:00,2045.5,62.0,65.0,,8.0,24.22500038146973,41.73500061035156, ,0.1,1.0,0.0
2025-02-03T04:57:00+00:00,2025-02-03T07:57:00+03:00,2061.5,62.5,70.5,,8.0,24.20499992370605,41.82499885559082, ,0.1,1.0,0.0
2025-02-03T04:58:00+00:00,2025-02-03T07:58:00+03:00,2072.0,61.5,63.5,,8.0,24.18000030517578,42.00500106811523, ,0.1,1.0,0.0
2025-02-03T04:59:00+00:00,2025-02-03T07:59:00+03:00,2079.5,66.0,78.0,,8.0,24.17500019073486,42.15499877929688, ,0.1,1.0,0.0
2025-02-03T05:00:00+00:00,2025-02-03T08:00:00+03:00,2089.5,61.5,66.5,,8.0,24.19000053405762,42.22999954223633, ,0.1,1.0,0.0
2025-02-03T05:01:00+00:00,2025-02-03T08:01:00+03:00,2098.0,65.0,68.0,,8.0,24.1850004196167,42.35000038146973, ,0.1,1.0,0.0
2025-02-03T05:02:00+00:00,2025-02-03T08:02:00+03:00,2110.0,61.0,65.5,,8.0,24.17500019073486,42.39999961853027, ,0.1,1.0,0.0
2025-02-03T05:03:00+00:00,2025-02-03T08:03:00+03:00,2121.5,61.0,67.0,,8.0,24.19500064849854,42.46999931335449, ,0.1,1.0,0.0
2025-02-03T05:04:00+00:00,2025-02-03T08:04:00+03:00,2131.5,59.5,67.5,,8.0,24.22499942779541,42.46500015258789, ,0.1,1.0,0.0
2025-02-03T05:05:00+00:00,2025-02-03T08:05:00+03:00,2134.5,63.0,66.0,,8.0,24.20000076293945,42.52000045776367, ,0.1,1.0,0.0
2025-02-03T05:06:00+00:00,2025-02-03T08:06:00+03:00,2141.0,64.5,73.0,,8.0,24.19999980926514,42.57999992370605, ,0.1,1.0,0.0
2025-02-03T05:07:00+00:00,2025-02-03T08:07:00+03:00,2151.0,59.0,63.0,,8.0,24.20000076293945,42.70000076293945, ,0.1,1.0,0.0
2025-02-03T05:08:00+00:00,2025-02-03T08:08:00+03:00,2155.0,63.0,67.0,,8.0,24.21000003814697,42.75, ,0.1,1.0,0.0
2025-02-03T05:09:00+00:00,2025-02-03T08:09:00+03:00,2162.5,63.0,68.5,,8.0,24.20999908447266,42.88999938964844, ,0.1,1.0,0.0
2025-02-03T05:10:00+00:00,2025-02-03T08:10:00+03:00,2174.0,59.0,62.5,,8.0,24.19500064849854,43.03499984741211, ,0.1,1.0,0.0
2025-02-03T05:11:00+00:00,2025-02-03T08:11:00+03:00,2193.0,63.0,68.0,,8.0,24.22999954223633,42.98499870300293, ,0.1,1.0,0.0
2025-02-03T05:12:00+00:00,2025-02-03T08:12:00+03:00,2194.0,61.0,67.5,,8.0,24.20000076293945,43.03000068664551, ,0.1,1.0,0.0
2025-02-03T05:13:00+00:00,2025-02-03T08:13:00+03:00,2194.5,62.0,67.0,,8.0,24.19000053405762,43.09000015258789, ,0.1,1.0,0.0
2025-02-03T05:14:00+00:00,2025-02-03T08:14:00+03:00,2194.0,56.5,62.0,,8.0,24.1850004196167,43.11000061035156, ,0.1,1.0,0.0
2025-02-03T05:15:00+00:00,2025-02-03T08:15:00+03:00,2198.5,58.5,66.0,,8.0,24.15999984741211,43.20000076293945, ,0.1,1.0,0.0
2025-02-03T05:16:00+00:00,2025-02-03T08:16:00+03:00,2204.5,58.5,64.0,,8.0,24.1850004196167,43.21000099182129, ,0.1,1.0,0.0
2025-02-03T05:17:00+00:00,2025-02-03T08:17:00+03:00,2202.0,63.5,69.5,,8.0,24.1850004196167,42.1299991607666, ,0.1,1.0,0.0
2025-02-03T05:18:00+00:00,2025-02-03T08:18:00+03:00,1742.0,75.0,82.0,,9.0,24.23999977111816,39.35999870300293, ,0.1,1.0,0.0
2025-02-03T05:19:00+00:00,2025-02-03T08:19:00+03:00,1327.0,77.5,84.0,,9.0,24.24499988555908,38.65999984741211, ,0.1,1.0,0.0
2025-02-03T05:20:00+00:00,2025-02-03T08:20:00+03:00,1086.0,76.0,83.5,,9.0,24.29000091552734,38.1349983215332, ,0.1,1.0,0.0
2025-02-03T05:21:00+00:00,2025-02-03T08:21:00+03:00,1138.5,66.5,73.5,,8.0,24.30999946594238,39.84999847412109, ,0.1,1.0,0.0
2025-02-03T05:22:00+00:00,2025-02-03T08:22:00+03:00,1556.5,63.0,69.0,,7.0,24.28000068664551,41.57999992370605, ,0.1,1.0,0.0
2025-02-03T05:23:00+00:00,2025-02-03T08:23:00+03:00,1795.5,66.5,69.0,,8.0,24.26500034332275,41.71000099182129, ,0.1,1.0,0.0
2025-02-03T05:24:00+00:00,2025-02-03T08:24:00+03:00,1843.5,66.0,70.0,,8.0,24.22500038146973,41.56500053405762, ,0.1,1.0,0.0
2025-02-03T05:25:00+00:00,2025-02-03T08:25:00+03:00,1797.5,65.0,70.5,,8.0,24.21999931335449,41.69499969482422, ,0.1,1.0,0.0
2025-02-03T05:26:00+00:00,2025-02-03T08:26:00+03:00,1776.5,66.0,72.5,,8.0,24.23499965667725,42.18499946594238, ,0.1,1.0,0.0
2025-02-03T05:27:00+00:00,2025-02-03T08:27:00+03:00,1801.0,66.0,68.5,,8.0,24.22499942779541,42.32500076293945, ,0.1,1.0,0.0
2025-02-03T05:28:00+00:00,2025-02-03T08:28:00+03:00,1816.5,64.5,70.0,,7.0,24.19999980926514,42.375, ,0.1,1.0,0.0
2025-02-03T05:29:00+00:00,2025-02-03T08:29:00+03:00,1817.0,67.0,75.0,,8.0,24.19500064849854,42.43000030517578, ,0.1,1.0,0.0
2025-02-03T05:30:00+00:00,2025-02-03T08:30:00+03:00,1820.5,65.0,73.0,,8.0,24.22000026702881,42.4950008392334, ,0.1,1.0,0.0
2025-02-03T05:31:00+00:00,2025-02-03T08:31:00+03:00,1832.5,68.5,74.0,,8.0,24.23499965667725,42.58500099182129, ,0.1,1.0,0.0
2025-02-03T05:32:00+00:00,2025-02-03T08:32:00+03:00,1839.0,57.5,64.5,,7.0,24.21999931335449,42.64500045776367, ,0.1,1.0,0.0
2025-02-03T05:33:00+00:00,2025-02-03T08:33:00+03:00,1842.0,64.0,67.5,,7.0,24.20499992370605,42.69499969482422, ,0.1,1.0,0.0
2025-02-03T05:34:00+00:00,2025-02-03T08:34:00+03:00,1842.0,65.0,67.0,,8.0,24.21000003814697,42.7599983215332, ,0.1,1.0,0.0
2025-02-03T05:35:00+00:00,2025-02-03T08:35:00+03:00,1844.5,64.5,75.5,,7.0,24.20000076293945,42.84000015258789, ,0.1,1.0,0.0
2025-02-03T05:36:00+00:00,2025-02-03T08:36:00+03:00,1848.0,63.5,67.5,,7.0,24.19000053405762,42.90000152587891, ,0.1,1.0,0.0
2025-02-03T05:37:00+00:00,2025-02-03T08:37:00+03:00,1848.5,66.0,71.0,,8.0,24.20999908447266,42.93499946594238, ,0.1,1.0,0.0
2025-02-03T05:38:00+00:00,2025-02-03T08:38:00+03:00,1850.5,65.0,69.0,,8.0,24.19499969482422,43.01500129699707, ,0.1,1.0,0.0
2025-02-03T05:39:00+00:00,2025-02-03T08:39:00+03:00,1853.0,63.0,69.0,,7.0,24.16499996185303,43.11000061035156, ,0.1,1.0,0.0
2025-02-03T05:40:00+00:00,2025-02-03T08:40:00+03:00,1858.5,69.0,73.5,,8.0,24.15999984741211,43.15999984741211, ,0.1,1.0,0.0
2025-02-03T05:41:00+00:00,2025-02-03T08:41:00+03:00,1875.0,58.5,62.5,,7.0,24.17500019073486,43.22500038146973, ,0.1,1.0,0.0
2025-02-03T05:42:00+00:00,2025-02-03T08:42:00+03:00,1877.5,66.5,72.5,,8.0,24.17000007629395,43.38999938964844, ,0.1,1.0,0.0
2025-02-03T05:43:00+00:00,2025-02-03T08:43:00+03:00,1875.5,66.0,67.5,,8.0,24.14999961853027,43.44000053405762, ,0.1,1.0,0.0
